Year,TTI,PTI,BTI,Peak,Severity,Variability
2019,1.145334208,1.520254884,0.008670626,am,1.332794546,1.327346091
2019,1.343601937,2.017749966,0.236320713,am,1.680675952,1.501746842
2019,1.064260998,1.15550286,0.045141478,am,1.109881929,1.0857326
2019,1.075128464,1.205612846,0.030591211,am,1.140370655,1.121366317
2019,1.064321565,1.180878417,0.022954818,am,1.122599991,1.109512816
2019,1.152097631,1.554907439,0.054136494,am,1.353502535,1.34963166
2019,1.462504231,2.373581533,0.136583689,am,1.918042882,1.622957037
2019,1.48486566,2.325264416,0.212548177,am,1.905065038,1.56597629
2019,1.150016674,1.446956905,0.005400645,am,1.29848679,1.258205153
2019,1.335656116,2.570960262,0.012556355,am,1.953308189,1.924866911
2019,1.331550072,2.496315535,0.011695814,am,1.913932804,1.874744019
2019,1.237551273,2.094046826,0.284052362,am,1.665799049,1.692088944
2019,1.272823944,2.275804198,0.343064799,am,1.774314071,1.787996061
2019,1.136973274,1.64568603,0.007282937,am,1.391329652,1.447427189
2019,1.15664876,1.620058577,0.01278274,am,1.388353668,1.400648696
2019,1.23195172,3.086682679,0.012496138,am,2.159317199,2.505522439
2019,1.19430024,2.353370628,0.012639439,am,1.773835434,1.970501679
2019,1.135221583,1.668416462,0.002052334,am,1.401819022,1.469683528
2019,1.208803002,1.713048249,0.004739771,am,1.460925626,1.417144271
2019,1.208803002,1.713048249,0.004739771,am,1.460925626,1.417144271
2019,1.49960503,2.596760338,0.197548221,am,2.048182684,1.73162952
2019,1.315130228,2.025576461,0.082554283,am,1.670353345,1.540209797
2019,1.272522236,1.887032922,0.09990106,am,1.579777579,1.482907622
2019,1.293331784,1.797207827,0.011573044,am,1.545269806,1.389595345
2019,1.293331784,1.797207827,0.011573044,am,1.545269806,1.389595345
2019,1.731185714,3.212619339,0.011547112,am,2.471902527,1.855733509
2019,1.731185714,3.212619339,0.011547112,am,2.471902527,1.855733509
2019,1.225441157,1.643007708,0.012075543,am,1.434224432,1.34074794
2019,1.731185714,3.212619339,0.011547112,am,2.471902527,1.855733509
2019,1.731185714,3.212619339,0.011547112,am,2.471902527,1.855733509
2019,1.475331695,2.755122375,0.010766357,am,2.115227035,1.867459626
2019,1.549299883,2.413334149,0.086178635,am,1.981317016,1.557693365
2019,1.644736891,2.840479063,0.11678926,am,2.242607977,1.727011219
2019,1.652823602,3.052983892,0.136898734,am,2.352903747,1.847132318
2019,1.272183531,1.81716425,0.044050126,am,1.544673891,1.428382152
2019,1.314189907,2.043073822,0.074554529,am,1.678631864,1.554626018
2019,1.239951414,1.73863087,0.047880671,am,1.489291142,1.40217661
2019,1.475331695,2.755122375,0.010766357,am,2.115227035,1.867459626
2019,1.27158105,1.738349265,0.04137032,am,1.504965157,1.367077046
2019,1.437736876,3.404134554,0.030865306,am,2.420935715,2.367703446
2019,1.504325749,2.630713981,0.237510028,am,2.067519865,1.748766172
2019,1.702002546,2.841235429,0.387412108,am,2.271618987,1.669348519
2019,1.531674569,2.533025521,0.117796878,am,2.032350045,1.65376221
2019,1.44441022,2.346395807,0.186209918,am,1.895403013,1.624466357
2019,1.354310224,2.378935359,0.108020252,am,1.866622791,1.756566049
2019,1.469518865,2.405719711,0.078552338,am,1.937619288,1.637079842
2019,1.737777845,2.816953343,0.153261661,am,2.277365594,1.621008894
2019,1.843980851,3.00042909,0.315533802,am,2.422204971,1.627147641
2019,1.181159736,1.702197125,0.003913816,am,1.441678431,1.44112356
2019,2.177575413,4.751280592,0.270420068,am,3.464428002,2.181913225
2019,1.181159736,1.702197125,0.003913816,am,1.441678431,1.44112356
2019,1.181159736,1.702197125,0.003913816,am,1.441678431,1.44112356
2019,1.503435515,2.349428745,0.162869203,am,1.92643213,1.562706695
2019,1.60592522,2.590980448,0.02859777,am,2.098452834,1.613387981
2019,1.623730559,3.085383283,0.026710879,am,2.354556921,1.900181816
2019,1.13830047,1.623641565,0.003297248,pm,1.380971018,1.426373446
2019,1.13830047,1.623641565,0.003297248,pm,1.380971018,1.426373446
2019,1.27493978,2.186920367,0.005487169,pm,1.730930073,1.715312677
2019,1.13830047,1.623641565,0.003297248,pm,1.380971018,1.426373446
2019,1.123883103,1.278789706,0.00294753,pm,1.201336404,1.137831598
2019,1.123883103,1.278789706,0.00294753,pm,1.201336404,1.137831598
2019,1.263468355,1.745334928,0.108015165,pm,1.504401641,1.381383967
2019,1.151148006,1.33703824,0.007460878,pm,1.244093123,1.16148248
2019,1.151148006,1.33703824,0.007460878,pm,1.244093123,1.16148248
2019,1.375616256,2.918520986,0.09721922,pm,2.147068621,2.121609841
2019,1.362395105,1.968601521,0.479046304,pm,1.665498313,1.444956396
2019,1.227608749,2.198090714,0.085485373,pm,1.712849731,1.790546634
2019,1.112706975,1.589800823,0.065136509,pm,1.351253899,1.428768633
2019,1.343755673,2.250186488,0.098097806,pm,1.796971081,1.674550316
2019,1.227608749,2.198090714,0.085485373,pm,1.712849731,1.790546634
2019,1.086290509,1.221417539,0.144076268,pm,1.153854024,1.124393088
2019,1.150306681,1.394726855,0.127557211,pm,1.272516768,1.212482617
2019,1.064409876,1.231806038,0.095085243,pm,1.148107957,1.157266637
2019,1.435056434,1.735098386,0.058641794,pm,1.58507741,1.209080246
2019,1.586811352,2.420701169,0.202061867,pm,2.00375626,1.525512888
2019,1.430806399,2.268627802,0.02526925,pm,1.8497171,1.585558888
2019,1.430806399,2.268627802,0.02526925,pm,1.8497171,1.585558888
2019,1.419767907,2.09607903,0.02458784,pm,1.757923469,1.476353296
2019,1.378491744,1.916495189,0.02590111,pm,1.647493467,1.390284126
2019,1.334453867,2.12909603,0.111769023,pm,1.731774949,1.59548118
2019,1.496007476,2.264776255,0.340466604,pm,1.880391866,1.513880305
2019,1.383986069,2.018954624,0.204898856,pm,1.701470346,1.458796927
2019,1.401700745,2.004411671,0.049693796,pm,1.703056208,1.42998545
2019,1.444534808,2.08344177,0.033888122,pm,1.763988289,1.442292535
2019,1.273791298,1.869445236,0.112363368,pm,1.571618267,1.467622866
2019,1.379290561,2.107753335,0.199572793,pm,1.743521948,1.528143087
2019,1.259712415,1.987559224,0.146747317,pm,1.62363582,1.577788074
2019,1.084027292,1.801850256,0.229964229,pm,1.442938774,1.662181635
2019,1.112467031,1.864815551,0.132350377,pm,1.488641291,1.676288374
2019,1.38441829,2.098814223,0.022612682,pm,1.741616256,1.516026073
2019,1.351096099,1.992138568,0.021747215,pm,1.671617333,1.474461047
2019,1.701137255,2.585767939,0.234844714,pm,2.143452597,1.520023109
2019,1.633420992,2.394895438,0.138443256,pm,2.014158215,1.466183825
2019,1.547609598,2.374772259,0.221382265,pm,1.961190928,1.534477599
2019,1.305848599,2.360371103,0.003742397,pm,1.833109851,1.807538106
2019,1.202253562,1.857350453,0.060400891,pm,1.529802008,1.544890788
2019,1.108908528,1.389821409,0.041958859,pm,1.249364968,1.253323764
2019,1.095667662,1.381642453,0.075419886,pm,1.238655058,1.261005049
2019,1.256904118,2.135588014,0.042859916,pm,1.696246066,1.69908586
2019,1.788812613,2.877201055,0.242323457,pm,2.333006834,1.608441842
2019,1.625391828,2.581721073,0.130304128,pm,2.103556451,1.588368434
2019,1.492559963,2.60736145,0.174833497,pm,2.049960707,1.746905661
2019,1.530611572,2.458543109,0.036517393,pm,1.99457734,1.606248871
2019,1.588312324,2.348600428,0.145421938,pm,1.968456376,1.478676701
2019,1.950038488,3.350949795,0.219883472,pm,2.650494142,1.718401875
2019,1.49777873,2.338555962,0.024657083,pm,1.918167346,1.561349427
2019,2.033234234,3.326852,0.248787931,pm,2.680043117,1.636236467
2019,1.453400542,2.336906834,0.169533573,pm,1.895153688,1.607889062
2019,1.599478326,2.577584067,0.173836786,pm,2.088531196,1.611515471
2019,1.512463261,2.250031743,0.03198246,pm,1.881247502,1.487660428
2019,1.41758356,2.054876057,0.104542761,pm,1.736229809,1.449562562
2019,1.634626747,2.560845108,0.057425212,pm,2.097735927,1.566623764
2019,1.408582744,2.126338466,0.370046166,pm,1.767460605,1.509558792
2019,3.888190955,5.908291457,0.371123835,pm,4.898241206,1.519547658
2019,2.06443931,3.328881639,0.143511013,pm,2.696660475,1.612487043
2019,2.295156512,3.405807412,0.159017425,pm,2.850481962,1.483910746
2019,1.289787227,2.014269758,0.203751295,pm,1.652028492,1.561707013
2019,1.21093818,1.59880052,0.079138551,pm,1.40486935,1.320299043
2019,1.366565157,2.087147862,0.03600205,pm,1.726856509,1.527294803
2019,1.248673179,1.729086224,0.01329964,pm,1.488879702,1.38473882
2019,1.090372868,1.248209404,0.015345169,pm,1.169291136,1.144754644
2019,1.67481372,3.517565227,0.289584878,pm,2.596189474,2.100272517
2019,1.512864384,3.315746224,0.27842472,pm,2.414305304,2.191700894
2019,1.628687158,2.906221685,0.245099669,pm,2.267454422,1.784395284
2019,1.490384899,2.583440431,0.130033424,pm,2.036912665,1.733404862
2019,1.612612672,2.979205282,0.057924862,pm,2.295908977,1.847440078
2019,1.600559198,3.009603648,0.156875379,pm,2.305081423,1.880345101
2019,1.384141144,2.310981218,0.034181738,pm,1.847561181,1.669613846
2019,1.95123295,2.650513778,0.019290406,pm,2.300873364,1.358378956
2019,2.844052404,3.443576001,0.025633289,pm,3.143814203,1.210799068
2019,2.844052404,3.443576001,0.025633289,pm,3.143814203,1.210799068
2019,2.844052404,3.443576001,0.025633289,pm,3.143814203,1.210799068
2019,1.683133732,2.666808329,0.019683244,pm,2.174971031,1.584430446
2019,1.782612304,2.891709465,0.10389911,pm,2.337160884,1.622175197
2019,1.591543206,2.388879234,0.017330198,pm,1.99021122,1.500982961
2019,1.510172609,2.602467387,0.027414674,pm,2.056319998,1.723291345
2019,1.650016508,2.577288858,0.039365765,pm,2.113652683,1.56197762
2019,1.619756519,3.061598366,0.02813429,pm,2.340677442,1.890159619
2019,1.366799702,2.178937761,0.016060983,pm,1.772868731,1.59418952
2019,1.291845736,1.724249329,0.012194768,pm,1.508047532,1.334717669
2019,1.366799702,2.178937761,0.016060983,pm,1.772868731,1.59418952
2019,1.379575117,2.11110965,0.01523621,pm,1.745342383,1.530260747
2019,1.322567492,1.802321847,0.012222664,pm,1.562444669,1.362744706
2019,1.260558181,1.65717661,0.012235504,pm,1.458867395,1.314637146
2019,1.759886981,2.852198003,0.075335303,pm,2.306042492,1.620671119
2019,1.437387312,2.306588417,0.29645654,pm,1.871987864,1.604709043
2019,1.291324085,2.116613897,0.035238196,pm,1.703968991,1.639103554
2019,1.375330862,2.467994603,0.04403897,pm,1.921662733,1.794473367
2019,1.509606253,2.66298612,0.007565646,pm,2.086296187,1.764026953
2019,1.509606253,2.66298612,0.007565646,pm,2.086296187,1.764026953
2019,1.312715605,2.093755036,0.008432452,pm,1.70323532,1.594979924
2019,1.826750021,3.073514851,1.348484331,pm,2.450132436,1.682504347
2019,1.541810403,2.996326886,1.182452661,pm,2.269068645,1.943382196
2019,1.556762436,1.674243095,0.242353483,pm,1.615502766,1.075464731
2019,1.170035029,1.337562763,0.031939868,pm,1.253798896,1.143181811
2019,1.053668209,1.138136153,0.015044761,pm,1.095902181,1.0801656
2019,1.28064412,1.764102437,0.085853523,pm,1.522373278,1.377511839
2019,1.061579996,1.170462349,0.015976686,pm,1.116021172,1.102566319
2019,1.725063789,2.873636982,1.258189723,pm,2.299350386,1.665814911
2019,1.621685411,3.520799145,2.275498309,pm,2.571242278,2.171074069
2019,1.093079807,1.272433278,0.00780675,pm,1.182756542,1.164080856
2019,1.360428275,2.611868316,1.511383435,pm,1.986148295,1.919886821
2019,1.140642412,1.432802474,0.007984244,pm,1.286722443,1.256136418
2019,1.311449691,1.823292229,0.151219142,pm,1.56737096,1.390287589
2019,1.065763753,1.15106375,0.045035314,pm,1.108413751,1.080036496
2019,1.074191481,1.209320035,0.030994767,pm,1.141755758,1.125795593
2019,1.061807676,1.16709734,0.023122186,pm,1.114452508,1.099160767
2019,1.054653786,1.128029123,0.04704209,pm,1.091341454,1.069572914
2019,1.406786724,2.18907676,0.14535809,pm,1.797931742,1.556082896
2019,1.439322789,2.43412615,0.121071836,pm,1.93672447,1.691160711
2019,1.418014757,2.173371545,0.006800488,pm,1.795693151,1.532686126
2019,1.288552079,2.142258133,0.011057433,pm,1.715405106,1.662531277
2019,1.252037872,1.917214159,0.009637109,pm,1.584626016,1.531274894
2019,1.526261506,2.795357222,0.339642632,pm,2.160809364,1.831506076
2019,1.447554861,2.709787781,0.388723893,pm,2.078671321,1.871975877
2019,1.12206215,1.481668588,0.00643974,pm,1.301865369,1.320487094
2019,1.144320234,1.565453206,0.011461772,pm,1.35488672,1.368020209
2019,1.162435309,1.598420539,0.006343521,pm,1.380427924,1.375061929
2019,1.153377772,1.581936872,0.008902647,pm,1.367657322,1.371568719
2019,1.118145273,1.450146137,0.001705477,pm,1.284145705,1.296921047
2019,1.223920268,1.774175364,0.004962495,pm,1.499047816,1.449584104
2019,1.223920268,1.774175364,0.004962495,pm,1.499047816,1.449584104
2019,1.688780052,3.21622589,0.216137289,pm,2.452502971,1.904467007
2019,1.335923812,2.066567133,0.093840004,pm,1.701245472,1.546919903
2019,1.368241193,2.123281203,0.122811742,pm,1.745761198,1.551832538
2019,1.261901171,1.672008297,0.011616624,pm,1.466954734,1.324991477
2019,1.261901171,1.672008297,0.011616624,pm,1.466954734,1.324991477
2019,1.770326532,3.023366093,0.009413508,pm,2.396846312,1.707801378
2019,1.770326532,3.023366093,0.009413508,pm,2.396846312,1.707801378
2019,1.201419942,1.523556667,0.011810895,pm,1.362488304,1.268129996
2019,1.770326532,3.023366093,0.009413508,pm,2.396846312,1.707801378
2019,1.770326532,3.023366093,0.009413508,pm,2.396846312,1.707801378
2019,1.61772424,2.75858777,0.010518958,pm,2.188156005,1.705227443
2019,1.629653758,2.499566153,0.075636151,pm,2.064609956,1.533801975
2019,1.671163306,2.837871275,0.104381951,pm,2.25451729,1.698141208
2019,1.69047305,2.948012879,0.107457933,pm,2.319242965,1.743898182
2019,1.268766,1.834328861,0.049045707,pm,1.551547431,1.445758211
2019,1.323229834,2.013544729,0.079607998,pm,1.668387281,1.521689337
2019,1.232252504,1.672068166,0.047975101,pm,1.452160335,1.356920079
2019,1.61772424,2.75858777,0.010518958,pm,2.188156005,1.705227443
2019,1.282405524,1.851610571,0.0428607,pm,1.567008048,1.443857295
2019,1.409163309,2.384709079,0.022343381,pm,1.896936194,1.692287234
2019,1.556217537,2.691126271,0.244222934,pm,2.123671904,1.729273837
2019,1.76315175,2.979654114,0.392310912,pm,2.371402932,1.68995897
2019,1.528193123,2.388578388,0.116781217,pm,1.958385756,1.563008204
2019,1.529612926,2.60242063,0.210309262,pm,2.066016778,1.701358943
2019,1.451948113,2.413911064,0.097635657,pm,1.932929589,1.662532594
2019,1.405366079,2.001151529,0.066272111,pm,1.703258804,1.423936126
2019,1.777754358,2.890609389,0.152644127,pm,2.334181874,1.625989201
2019,1.885584473,3.108180513,0.31168551,pm,2.496882493,1.64839102
2019,1.455342208,2.373311913,0.004938165,pm,1.914327061,1.630758662
2019,2.343637671,4.800862689,0.345137505,pm,3.57225018,2.048466258
2019,1.455342208,2.373311913,0.004938165,pm,1.914327061,1.630758662
2019,1.455342208,2.373311913,0.004938165,pm,1.914327061,1.630758662
2019,1.687976564,3.153031303,0.231937921,pm,2.420503934,1.867935474
2019,1.636469674,2.335289941,0.029258848,pm,1.985879808,1.427029157
2019,1.575549832,2.579098613,0.020243508,pm,2.077324222,1.63695147
2018,1.161707052,1.615862826,0.003415127,am,1.388784939,1.390938295
2018,1.161707052,1.615862826,0.003415127,am,1.388784939,1.390938295
2018,1.187479576,1.724375198,0.004480318,am,1.455927387,1.452130406
2018,1.161707052,1.615862826,0.003415127,am,1.388784939,1.390938295
2018,1.221632176,1.914348695,0.005103712,am,1.567990435,1.567041809
2018,1.234434869,1.88724462,0.006271578,am,1.560839745,1.528832884
2018,1.407543734,3.010015348,0.342758824,am,2.208779541,2.138487974
2018,1.407219551,2.30733434,0.013320159,am,1.857276946,1.639640621
2018,1.407219551,2.30733434,0.013320159,am,1.857276946,1.639640621
2018,1.538659794,3.129510309,0.134429137,am,2.334085052,2.033919598
2018,1.410283439,3.085826206,0.411327942,am,2.248054822,2.188089374
2018,1.390936647,2.613728009,0.105694864,am,2.002332328,1.879113628
2018,1.673322923,3.225577683,0.136874554,am,2.449450303,1.927648058
2018,1.613721035,4.088958308,0.198322975,am,2.851339672,2.533869373
2018,2.053373888,5.615316407,0.256733808,am,3.834345147,2.734678005
2018,1.084724411,1.25542224,0.094203753,am,1.170073325,1.157365159
2018,2.056718272,3.099053195,0.175312134,am,2.577885733,1.506795187
2018,2.110169142,3.420809269,0.196413081,am,2.765489205,1.62110667
2018,1.303219258,1.813176721,0.008764389,am,1.558197989,1.39130596
2018,1.450444458,2.259701053,0.028381958,am,1.855072756,1.557936976
2018,1.312439995,1.908928816,0.026181989,am,1.610684405,1.454488452
2018,1.312439995,1.908928816,0.026181989,am,1.610684405,1.454488452
2018,1.431461219,2.234919415,0.03538681,am,1.833190317,1.56128534
2018,1.48136377,2.336560371,0.134175158,am,1.90896207,1.577303576
2018,1.545249392,2.377939996,0.124013916,am,1.961594694,1.538871336
2018,1.29350151,1.982684602,0.034007965,am,1.638093056,1.532804242
2018,1.377692334,2.198923027,0.024040344,am,1.78830768,1.596091502
2018,1.372067244,2.067676182,0.083877356,am,1.719871713,1.506978752
2018,1.489593188,2.166666667,0.034163776,am,1.828129927,1.454535831
2018,1.620214943,2.278530004,0.159934033,am,1.949372473,1.406313411
2018,1.707780084,2.650039023,0.109985267,am,2.178909554,1.551744893
2018,1.535749198,2.102269687,0.156770684,am,1.819009443,1.368888677
2018,1.361298314,1.600079193,0.175562887,am,1.480688753,1.175406725
2018,1.435685973,1.929177321,0.11263942,am,1.682431647,1.343732095
2018,1.394638889,2.124337793,0.059428133,am,1.759488341,1.523217092
2018,1.480237989,2.029616634,0.039683657,am,1.754927311,1.371142106
2018,1.489414695,2.540473225,0.316372755,am,2.01494396,1.705685619
2018,1.502052173,2.202147781,0.151732511,am,1.852099977,1.466092737
2018,1.330295245,1.944393383,0.014694742,am,1.637344314,1.461625448
2018,1.402175112,1.973527368,0.146382985,am,1.68785124,1.407475679
2018,1.467467178,2.125577798,0.083007632,am,1.796522488,1.448467011
2018,1.461710779,2.144877274,0.198139073,am,1.803294027,1.467374603
2018,1.386339887,2.72501632,0.004557825,am,2.055678103,1.965619214
2018,1.395679183,2.673966554,0.084488248,am,2.034822868,1.915889114
2018,1.110456011,1.337139956,0.055619694,am,1.223797983,1.204135907
2018,1.528831237,2.488087147,1.089412688,am,2.008459192,1.62744395
2018,1.478965334,2.372826446,0.278028228,am,1.92589589,1.604382734
2018,1.371619976,2.121193666,0.129183536,am,1.746406821,1.546487879
2018,1.496864535,2.46919131,0.094733962,am,1.983027922,1.649575664
2018,1.542677013,2.657613967,0.032221314,am,2.10014549,1.722728702
2018,1.573193381,2.470514462,0.163515711,am,2.021853922,1.570381933
2018,1.458201876,2.396899259,0.224578845,am,1.927550567,1.643736233
2018,1.572830321,2.549155195,0.218048759,am,2.060992758,1.620743929
2018,1.520523559,2.386440209,0.109345002,am,1.953481884,1.569485849
2018,1.410869618,2.227481429,0.185407446,am,1.819175523,1.578800337
2018,1.604655431,2.767555977,0.276350843,am,2.186105704,1.72470421
2018,1.611944584,2.580425192,0.050694012,am,2.096184888,1.600815076
2018,1.412449983,2.041884384,0.163454705,am,1.727167184,1.445633055
2018,1.386471284,1.990569447,0.050908678,am,1.688520365,1.435709106
2018,1.316699988,1.836477708,0.0518853,am,1.576588848,1.394757899
2018,2.516176,4.292007871,0.16576197,am,3.404091936,1.705766159
2018,1.564437094,2.728374059,0.110901264,am,2.146405576,1.743997294
2018,1.702183912,2.986735957,0.219237142,am,2.344459934,1.754649387
2018,1.435249112,2.409749381,0.257601559,am,1.922499247,1.678976396
2018,1.332545965,2.135693151,0.044750984,am,1.734119558,1.602716309
2018,1.524230087,2.69894833,0.041458376,am,2.111589209,1.770696139
2018,1.516806162,2.51549165,0.020120308,am,2.016148906,1.658413391
2018,1.25544917,1.938430068,0.112854316,am,1.596939619,1.544013182
2018,1.533352687,3.024955807,0.404171388,am,2.279154247,1.972772365
2018,1.459817924,2.86182976,0.13615231,am,2.160823842,1.96040185
2018,1.56870615,2.718311148,0.187995856,am,2.143508649,1.732836419
2018,1.299377987,1.863418362,0.096148118,am,1.581398174,1.434084909
2018,1.664678519,2.924184388,0.062895655,am,2.294431454,1.756606068
2018,1.215566911,1.627778507,0.251566495,am,1.421672709,1.339110576
2018,1.256410794,1.822295289,0.046376455,am,1.539353042,1.450397671
2018,1.217186853,1.491269344,0.009990763,am,1.354228098,1.225177005
2018,1.041131877,1.202259251,0.009023938,am,1.121695564,1.154761733
2018,1.041131877,1.202259251,0.009023938,am,1.121695564,1.154761733
2018,1.297923691,1.88557374,0.014734262,am,1.591748716,1.452761633
2018,1.340974868,1.946158503,0.046882955,am,1.643566685,1.451301251
2018,1.566896074,2.248753223,0.032630458,am,1.907824648,1.435164247
2018,1.446954609,2.146490667,0.018765258,am,1.796722638,1.483454045
2018,1.336027974,1.887829595,0.028627187,am,1.611928785,1.413016517
2018,1.367211757,2.480411233,0.017114547,am,1.923811495,1.814211456
2018,1.653859378,2.943151428,0.021156184,am,2.298505403,1.779565704
2018,1.412047976,2.51127024,0.019513172,am,1.961659108,1.778459573
2018,1.466695785,2.359467133,0.017176,am,1.913081459,1.608695652
2018,1.324095951,1.977573986,0.015838965,am,1.650834969,1.493527704
2018,1.385432848,2.118994404,0.1157856,am,1.752213626,1.529481857
2018,1.313225294,1.800286469,0.181167204,am,1.556755882,1.370889273
2018,1.138709449,1.451807025,0.036422119,am,1.295258237,1.274958266
2018,1.705220536,2.606279757,0.006961485,am,2.155750147,1.528412133
2018,1.705220536,2.606279757,0.006961485,am,2.155750147,1.528412133
2018,1.305309369,2.064524439,0.008323676,am,1.684916904,1.581636115
2018,1.42442932,2.590127902,0.447168326,am,2.007278611,1.818361828
2018,1.351365666,2.338668467,0.145015616,am,1.845017066,1.730596333
2018,1.343200103,2.458599911,0.450218488,am,1.900900007,1.830404796
2018,2.435873371,4.17554934,0.115690548,am,3.305711356,1.714189822
2018,2.961949729,5.974586863,0.08296885,am,4.468268296,2.017112851
2018,1.69780293,3.110643381,0.084917108,am,2.404223155,1.832158095
2018,1.059790968,1.197650489,0.014062983,am,1.128720728,1.130081804
2018,1.562424242,3.126060606,0.378916437,am,2.344242424,2.000775795
2018,1.458679953,2.553590135,0.407044243,am,2.006135044,1.750617145
2018,1.188381486,1.91142985,0.010986223,am,1.549905668,1.608431192
2018,1.364872716,2.646012376,0.278394029,am,2.005442546,1.938651381
2018,1.322385062,2.63923133,0.013400395,am,1.980808196,1.995811513
2018,1.215314692,1.787878483,0.061815656,am,1.501596588,1.471123895
2018,1.070800283,1.201697588,0.043990121,am,1.136248936,1.122242502
2018,1.084277377,1.357806118,0.029592972,am,1.221041747,1.252268235
2018,1.076595226,1.307963745,0.022614366,am,1.192279485,1.214907621
2018,1.218515334,1.826117103,0.050199536,am,1.522316218,1.498641052
2018,1.408716465,2.26173643,0.125054538,am,1.835226447,1.605529917
2018,1.343903778,2.00037747,0.066982241,am,1.672140624,1.48848266
2018,1.172504367,1.575584942,0.005632729,am,1.374044655,1.343777461
2018,1.196005134,1.994804341,0.009829483,am,1.595404738,1.667889446
2018,1.23200126,2.070945651,0.009122308,am,1.651473455,1.680960659
2018,1.213613643,1.925331347,0.274699864,am,1.569472495,1.586445042
2018,1.122971496,1.464521928,0.006477944,am,1.293746712,1.304148799
2018,1.150384778,1.741524239,0.008117074,am,1.445954509,1.513862381
2018,1.174062695,1.721405053,0.014381842,am,1.447733874,1.466195171
2018,1.169650814,2.000948743,0.008270446,am,1.585299778,1.710723166
2018,1.171856754,1.861176898,0.011326144,am,1.516516826,1.588229015
2018,1.133192906,1.723322209,0.002119758,am,1.428257558,1.520766852
2018,1.244379412,1.817383284,0.004820641,am,1.530881348,1.460473604
2018,1.244379412,1.817383284,0.004820641,am,1.530881348,1.460473604
2018,1.469158617,2.542916011,0.181819312,am,2.006037314,1.730865531
2018,1.345399116,2.07115642,0.101556773,am,1.708277768,1.539436436
2018,1.303650615,2.092167444,0.613864988,am,1.69790903,1.60485288
2018,1.357396846,2.105789296,0.013150776,am,1.731593071,1.551343885
2018,1.357396846,2.105789296,0.013150776,am,1.731593071,1.551343885
2018,1.264483222,1.862371707,0.008467624,am,1.563427465,1.47283228
2018,1.279920191,1.984506591,0.013895216,am,1.632213391,1.550492449
2018,1.374949888,2.161405418,0.012378474,am,1.768177653,1.571988504
2018,1.799926956,2.891372425,0.096863041,am,2.34564969,1.606383201
2018,1.90076525,2.899530254,0.135195446,am,2.400147752,1.525454158
2018,1.573658588,2.724177451,0.1703547,am,2.148918019,1.731110847
2018,1.705069165,2.897589072,0.126546462,am,2.301329118,1.699396794
2018,1.183696108,1.567178623,0.034386217,am,1.375437366,1.323970411
2018,1.259428468,1.808786149,0.061924056,am,1.534107309,1.436196016
2018,1.233528696,1.727193712,0.038811755,am,1.480361204,1.400205538
2018,1.498172232,2.718276731,0.010932173,am,2.108224481,1.81439535
2018,1.253707901,1.756675851,0.041798249,am,1.505191876,1.401184319
2018,1.38719337,2.168396796,0.070255686,am,1.777795083,1.56315395
2018,1.649737079,2.436755821,0.05943199,am,2.04324645,1.477057073
2018,1.888852024,2.833112143,0.093998412,am,2.360982084,1.499912173
2018,1.653850745,3.162774596,0.201197719,am,2.408312671,1.912370028
2018,1.356013905,2.205507788,0.096321683,am,1.780760846,1.62646399
2018,1.430267787,2.685608672,0.144648049,am,2.057938229,1.877696397
2018,1.666634098,3.332667173,0.161130163,am,2.499650635,1.99963938
2018,1.714123266,2.418239709,0.054997492,am,2.066181487,1.410773517
2018,1.556220118,2.433928356,0.040712776,am,1.995074237,1.564000058
2018,1.252560761,2.129913284,0.004812581,am,1.691237023,1.700447076
2018,1.999367089,3.988006329,0.252405464,am,2.993686709,1.994634378
2018,1.252560761,2.129913284,0.004812581,am,1.691237023,1.700447076
2018,1.252560761,2.129913284,0.004812581,am,1.691237023,1.700447076
2018,1.32968178,1.87112904,0.068234366,am,1.60040541,1.407200631
2018,1.487455475,2.184218574,0.031967863,am,1.835837024,1.468426189
2018,1.400017302,2.11943151,0.015805164,am,1.759724406,1.513860941
2018,1.136588576,1.519448128,0.003130682,pm,1.328018352,1.336849727
2018,1.136588576,1.519448128,0.003130682,pm,1.328018352,1.336849727
2018,1.244976864,2.120051331,0.005466508,pm,1.682514097,1.702884119
2018,1.136588576,1.519448128,0.003130682,pm,1.328018352,1.336849727
2018,1.273888868,2.184657698,0.005598444,pm,1.729273283,1.714951558
2018,1.199508329,1.671722347,0.00532155,pm,1.435615338,1.39367298
2018,1.424252429,2.288260662,0.282018222,pm,1.856256546,1.606639817
2018,1.20660092,1.72040321,0.00939179,pm,1.463502065,1.425826204
2018,1.20660092,1.72040321,0.00939179,pm,1.463502065,1.425826204
2018,1.874137931,3.711263118,0.139102816,pm,2.792700525,1.98025079
2018,1.507404748,2.229562529,0.225330666,pm,1.868483638,1.479073575
2018,1.665183749,3.873430324,0.142845951,pm,2.769307037,2.326127868
2018,1.17452678,1.997945378,0.089829233,pm,1.586236079,1.701064133
2018,1.618655589,2.995810275,0.124821043,pm,2.307232932,1.850801552
2018,1.233699844,2.244394492,0.112634985,pm,1.739047168,1.819238694
2018,1.086980641,1.262861179,0.09252694,pm,1.17492091,1.161806505
2018,1.238211064,1.661701709,0.07456252,pm,1.449956386,1.34201814
2018,1.088784282,1.320561752,0.080834605,pm,1.204673017,1.21287731
2018,1.343647103,1.833312387,0.007680082,pm,1.588479745,1.364429978
